flow_duration,packet_count,byte_count,protocol,label,packets_per_second
115.41919,3564.0,4847040,UDP,suspicious,30.8787
,42.0,23470,TCP,benign,56.644
1.79214,69.0,46844,TCP,benign,38.5015
3.5842,2.0,1132,UDP,benign,0.558
7.61149,40.0,31164,udp,benign,5.2552
0.19764,81.0,48577,TCP,benign,409.8363
0.03419,66.0,39901,UDP,benign,1930.3822
156.7641,3868.0,5156044,UDP,suspicious,24.674
4.3572,55.0,22249,TCP,benign,12.6228
14.71412,55.0,26809,TCP,benign,3.7379
13.49526,35.0,30202,TCP,benign,2.5935
3.34595,52.0,41063,udp,benign,15.5412
3.31003,73.0,55044,TCP,benign,22.0542
0.10362,4.0,196,TCP,suspicious,38.6024
19.09763,49.0,36541,tcp,benign,2.5658
4.97732,34.0,25113,TCP,benign,6.831
,60.0,51805,TCP,benign,20.9136
0.49946,2.0,108,TCP,suspicious,4.0043
9.95659,,29428,tcp,benign,4.8209
2.68038,37.0,23719,TCP,benign,13.804
1.15838,45.0,29911,Tcp,benign,38.8472
10.09142,,12089,TCP,benign,1.8828
4.57021,,40385,tcp,benign,17.0671
4.47388,77.0,49023,TCP,benign,17.211
4.71056,50.0,27844,TCP,benign,10.6145
3.8859,62.0,54349,TCP,benign,15.9551
5.83411,40.0,21320,TCP,benign,6.8562
6.50437,39.0,24223,TCP,benign,5.996
0.39375,1.0,50,TCP,suspicious,2.5397
0.26638,50.0,33470,TCP,benign,187.7004
2.80711,11.0,7272,TCP,benign,3.9186
1.67647,69.0,37139,TCP,benign,41.1578
9.586,62.0,41895,TCP,benign,6.4678
15.67513,33.0,24086,TCP,benign,2.1052
20.06069,62.0,38154,TCP,benign,3.0906
0.16876,70.0,32782,UDP,benign,414.7826
1.51738,8.0,4923,UDP,benign,5.2722
2.81388,41.0,32269,TCP,benign,14.5706
0.03273,42.0,25137,TCP,benign,1283.0708
0.74923,43.0,19139,TCP,benign,57.392
0.11997,42.0,23069,UDP,benign,350.0977
14.19144,,22093,TCP,benign,3.3119
0.06097,30.0,17907,TCP,benign,492.0118
5.0022,42.0,19630,TCP,benign,8.3963
0.41274,4.0,228,Tcp,suspicious,9.6912
76.05572,3335.0,3828580,UDP,suspicious,43.8494
5.4252,1.0,608,TCP,benign,0.1843
,33.0,27120,TCP,benign,1.5512
9.34118,37.0,28768,TCP,benign,3.961
0.23427,1.0,47,TCP,suspicious,4.2685
48.3601,4602.0,5872152,UDP,suspicious,95.1611
3.04091,81.0,55701,TCP,benign,26.6367
6.6943,1.0,672,UDP,benign,0.1494
0.10823,,57,TCP,suspicious,9.2394
0.36883,75.0,39034,TCP,benign,203.3465
4.77347,1.0,657,TCP,benign,0.2095
0.64991,36.0,21134,TCP,benign,55.3926
0.22457,4.0,180,TCP,suspicious,17.8117
,40.0,25577,TCP,benign,5.6473
14.78768,50.0,26156,TCP,benign,3.3812
0.88737,23.0,18012,UDP,benign,25.9193
43.60203,4452.0,5560548,UDP,suspicious,102.1053
,35.0,23283,TCP,benign,11.4369
1.01012,55.0,27406,TCP,benign,54.4492
10.36637,18.0,8229,TCP,benign,1.7364
0.26614,14.0,8972,TCP,benign,52.6043
0.84373,38.0,27328,TCP,benign,45.0381
1.33603,105.0,52101,TCP,benign,78.5913
2.68047,33.0,24767,TCP,benign,12.3113
0.14902,39.0,25578,TCP,benign,261.7106
2.17743,46.0,31839,TCP,benign,21.1258
0.1844,85.0,54718,TCP,benign,460.9668
158.72226,2373.0,2683863,udp,suspicious,14.9506
2.20549,33.0,22883,tcp,benign,14.9626
0.46793,2.0,110,TCP,suspicious,4.2742
0.2999,54.0,35638,TCP,benign,180.0572
1.82241,,32198,TCP,benign,35.1183
1.71453,39.0,25112,TCP,benign,22.7468
0.32052,3.0,120,TCP,suspicious,9.3598
,73.0,34526,TCP,benign,2740.0656
0.3617,3.0,168,TCP,suspicious,8.2941
5.19295,79.0,41558,TCP,benign,15.2129
62.61628,3332.0,3891776,UDP,suspicious,53.213
2.4227,58.0,38396,TCP,benign,23.9403
2.09328,38.0,25455,TCP,benign,18.1533
2.52827,60.0,45303,TCP,benign,23.7316
1.54084,30.0,17403,TCP,benign,19.4699
0.49941,1.0,51,TCP,suspicious,2.0024
1.13235,36.0,21287,UDP,benign,31.7923
0.40919,29.0,16584,TCP,benign,70.872
0.27721,70.0,66703,Tcp,benign,252.5187
117.64,3404.0,4363928,UDP,suspicious,28.9357
,60.0,33114,TCP,benign,130.036
4.59794,28.0,17317,TCP,benign,6.0897
1.47411,44.0,22951,TCP,benign,29.8485
18.42529,23.0,8915,TCP,benign,1.2483
0.08936,28.0,17960,TCP,benign,313.3285
0.49919,4.0,208,TCP,suspicious,8.013
0.16766,58.0,39734,TCP,benign,345.9285
20.49874,74.0,41518,TCP,benign,3.61
5.54286,,27185,Tcp,benign,8.4794
4.34905,,28002,TCP,benign,8.5076
0.09903,55.0,44232,UDP,benign,555.4049
1.37933,36.0,18795,Tcp,benign,26.0997
2.43728,42.0,25939,UDP,benign,17.2324
128.76036,2498.0,3422260,UDP,suspicious,19.4004
5.60766,17.0,9013,UDP,benign,3.0316
7.36825,49.0,38076,TCP,benign,6.6502
0.05478,1.0,57,TCP,suspicious,18.2542
10.50841,60.0,33135,TCP,benign,5.7097
2.47746,39.0,28109,TCP,benign,15.742
5.51582,58.0,30640,TCP,benign,10.5152
0.32834,27.0,12970,TCP,benign,82.2318
11.86861,34.0,20970,tcp,benign,2.8647
1.78287,24.0,14163,TCP,benign,13.4614
1.82176,14.0,7504,TCP,benign,7.6849
5.78489,22.0,12504,TCP,benign,3.803
3.30412,63.0,32980,TCP,benign,19.0671
3.23152,67.0,29033,TCP,benign,20.7333
3.00528,26.0,16405,Tcp,benign,8.6514
2.87023,79.0,45965,Tcp,benign,27.5239
0.40769,32.0,19718,TCP,benign,78.4917
0.47088,16.0,11293,UDP,benign,33.9792
,3637.0,4957231,UDP,suspicious,45.639
0.65626,10.0,6732,TCP,benign,15.2379
0.35311,3.0,129,TCP,suspicious,8.4961
197.02283,4405.0,5475415,UDP,suspicious,22.3578
,1.0,41,TCP,suspicious,5.5739
0.51811,52.0,35464,TCP,benign,100.364
19.47256,60.0,30868,TCP,benign,3.0813
15.31333,85.0,53887,TCP,benign,5.5507
2.05751,45.0,15125,TCP,benign,21.8711
3.69606,35.0,17418,TCP,benign,9.4695
0.68039,49.0,33636,TCP,benign,72.0179
193.70459,1423.0,1780173,udp,suspicious,7.3462
5.85747,49.0,33187,TCP,benign,8.3654
263.35381,1302.0,1429596,UDP,suspicious,4.9439
9.29631,97.0,32355,TCP,benign,10.4343
0.2763,2.0,84,TCP,suspicious,7.2385
40.85941,4287.0,4522785,UDP,suspicious,104.9207
2.74685,40.0,30904,TCP,benign,14.5621
2.6137,46.0,25077,TCP,benign,17.5996
45.7523,3074.0,3375252,UDP,suspicious,67.1879
13.10064,16.0,12187,TCP,benign,1.2213
1.24288,60.0,33890,TCP,benign,48.2748
0.02026,2.0,82,TCP,suspicious,98.7278
21.05705,42.0,31490,TCP,benign,1.9946
17.41788,95.0,60859,TCP,benign,5.4542
0.02554,3.0,120,TCP,suspicious,117.4443
143.43398,1060.0,1179780,UDP,suspicious,7.3902
0.71629,31.0,12122,Tcp,benign,43.2788
0.39794,4.0,220,TCP,suspicious,10.0517
13.88908,34.0,21595,tcp,benign,2.448
9.39115,74.0,45222,TCP,benign,7.8798
1.26476,31.0,20472,TCP,benign,24.5106
13.63724,55.0,45346,TCP,benign,4.0331
0.40605,1.0,46,TCP,suspicious,2.4627
3.22462,41.0,25916,TCP,benign,12.7147
2.35266,31.0,16573,tcp,benign,13.1766
,93.0,44082,udp,benign,118.0659
217.26187,3415.0,3821385,UDP,suspicious,15.7184
0.36581,70.0,45511,TCP,benign,191.3553
191.611,1585.0,1703875,udp,suspicious,8.272
6.4373,47.0,31679,TCP,benign,7.3012
4.52097,49.0,28111,UDP,benign,10.8384
9.10435,53.0,33734,TCP,benign,5.8214
0.116,71.0,32511,tcp,benign,612.0727
6.81834,46.0,32396,TCP,benign,6.7465
2.82647,48.0,36048,TCP,benign,16.9823
19.07767,3925.0,5349775,UDP,suspicious,205.7379
,35.0,23283,TCP,benign,11.4369
10.48601,74.0,41380,TCP,benign,7.057
1.24918,,38831,TCP,benign,40.0262
0.32052,3.0,120,TCP,suspicious,9.3598
15.27851,15.0,7510,TCP,benign,0.9818
5.57456,65.0,55404,TCP,benign,11.6601
0.49776,,100,TCP,suspicious,4.018
8.39486,48.0,32623,Tcp,benign,5.7178
8.22716,38.0,18619,TCP,benign,4.6188
0.03798,3.0,150,TCP,suspicious,78.9964
276.48869,2008.0,2614416,UDP,suspicious,7.2625
3.37307,,14766,TCP,benign,9.4869
171.42475,2022.0,2264640,UDP,suspicious,11.7953
0.30872,4.0,224,TCP,suspicious,12.9568
0.49847,3.0,153,TCP,suspicious,6.0184
9.37957,43.0,30817,TCP,benign,4.5844
9.95352,18.0,9436,TCP,benign,1.8084
1.41784,41.0,28781,UDP,benign,28.9173
4.66817,49.0,31346,TCP,benign,10.4966
,55.0,32364,UDP,benign,73.3868
0.05616,4.0,160,TCP,suspicious,71.2212
0.0407,4.0,168,TCP,suspicious,98.2799
4.90537,52.0,34407,TCP,benign,10.6006
85.24026,,1400886,UDP,suspicious,15.6968
4.36643,64.0,42197,TCP,benign,14.6573
23.01549,4680.0,5559840,UDP,suspicious,203.3413
1.46959,87.0,62288,TCP,benign,59.2004
0.55588,72.0,53482,UDP,benign,129.5233
3.46279,28.0,17614,TCP,benign,8.086
6.34782,61.0,25903,TCP,benign,9.6096
2.24646,48.0,28890,TCP,benign,21.367
250.57319,,3998154,UDP,suspicious,15.3129
11.0787,1966.0,2365098,UDP,suspicious,177.4576
0.87689,70.0,47576,TCP,benign,79.8275
10.33299,54.0,29320,TCP,benign,5.226
3.79785,27.0,15313,TCP,benign,7.1093
3.41426,52.0,26845,TCP,benign,15.2302
,90.0,47341,TCP,benign,9.4076
5.49709,58.0,33428,Tcp,benign,10.551
,66.0,41790,TCP,benign,5.7968
2.17269,34.0,22066,TCP,benign,15.6488
296.53901,4605.0,5802300,UDP,suspicious,15.5292
5.48094,59.0,34647,UDP,benign,10.7646
0.4706,83.0,62625,TCP,benign,176.3721
8.78106,48.0,26259,Tcp,benign,5.4663
0.00737,63.0,30562,TCP,benign,8542.8986
0.44245,2.0,82,TCP,suspicious,4.5202
13.70197,4486.0,5284508,UDP,suspicious,327.3981
184.91353,3730.0,4587900,UDP,suspicious,20.1716
62.55759,1265.0,1639440,UDP,suspicious,20.2214
,37.0,23747,UDP,benign,5.9102
183.79679,3054.0,3405210,udp,suspicious,16.6162
2.73344,50.0,26166,TCP,benign,18.292
0.5652,69.0,44623,TCP,benign,122.0804
16.79207,88.0,43579,TCP,benign,5.2406
0.37992,2.0,84,TCP,suspicious,5.2643
9.95465,54.0,26505,UDP,benign,5.4246
30.64411,69.0,44940,TCP,benign,2.2517
,1462.0,2027794,UDP,suspicious,5.7276
3.57666,37.0,21828,TCP,benign,10.3448
17.20538,62.0,34570,tcp,benign,3.6035
5.33154,81.0,40652,TCP,benign,15.1926
343.44466,3.0,135,Tcp,suspicious,8.735
2.94763,54.0,29331,TCP,benign,18.3198
0.40786,4.0,212,TCP,suspicious,9.8072
5.87128,69.0,39675,TCP,benign,11.7521
199.95271,4968.0,5529384,UDP,suspicious,24.8459
1.9471,58.0,45117,tcp,benign,29.7878
12.00122,56.0,37898,TCP,benign,4.6662
2.97078,54.0,32158,TCP,benign,18.177
1.85362,91.0,57138,TCP,benign,49.0932
0.74974,18.0,12415,tcp,benign,24.0084
2.46964,81.0,36796,TCP,benign,32.7983
124.94329,1311.0,1506339,UDP,suspicious,10.4928
1.82176,14.0,7504,tcp,benign,7.6849
3.70751,69.0,45855,TCP,benign,18.6109
15.05061,62.0,46642,TCP,benign,4.1194
3.2893,59.0,28083,TCP,benign,17.937
6.20875,16.0,9127,TCP,benign,2.577
1.00959,39.0,26650,UDP,benign,38.6296
6.56184,51.0,30168,TCP,benign,7.7722
4.96348,,34858,TCP,benign,13.0957
122.47194,2151.0,2772639,UDP,suspicious,17.5632
5.73908,22.0,14880,TCP,benign,3.8334
,46.0,31946,UDP,benign,5.9142
19.85123,51.0,38857,TCP,benign,2.5691
2.68254,42.0,35202,Tcp,benign,15.6568
5.98787,28.0,15787,TCP,benign,4.6761
188.41618,2772.0,3473316,UDP,suspicious,14.7121
4.03695,41.0,17082,TCP,benign,10.1562
0.17896,59.0,23898,TCP,benign,329.6806
2.26806,66.0,47562,TCP,benign,29.0998
6.29697,79.0,43586,TCP,benign,12.5457
0.23255,2.0,116,TCP,suspicious,8.6003
7.45058,29.0,18956,TCP,benign,3.8923
0.71733,13.0,5104,udp,benign,18.1226
290.84155,3162.0,3740646,UDP,suspicious,10.8719
198.48611,4015.0,5010720,UDP,suspicious,20.2281
-1.0,2.0,82,TCP,suspicious,5.9568
7.91551,24.0,13996,TCP,benign,3.032
6.41744,60.0,39381,TCP,benign,9.3495
1.70673,28.0,14488,TCP,benign,16.4056
0.03418,3.0,141,TCP,suspicious,87.7673
0.1365,1.0,51,TCP,suspicious,7.3261
13.90213,60.0,41346,tcp,benign,4.3159
217.37905,3372.0,3442812,UDP,suspicious,15.5121
3.4088,73.0,45677,TCP,benign,21.4152
1.94544,71.0,46531,TCP,benign,36.4957
2.59306,25.0,13933,TCP,benign,9.6411
0.44675,2.0,92,TCP,suspicious,4.4768
8.27803,41.0,20800,udp,benign,4.9529
3.07449,54.0,29367,UDP,benign,17.5639
1.96678,48.0,30814,tcp,benign,24.4054
1.25194,108.0,72624,TCP,benign,86.2662
0.21239,1.0,48,TCP,suspicious,4.7084
21.0948,77.0,40981,TCP,benign,3.6502
0.39244,2.0,88,TCP,suspicious,5.0963
3.1818,55.0,33767,TCP,benign,17.2858
0.73651,28.0,16854,Tcp,benign,38.0172
2.94969,33.0,26035,TCP,benign,11.1876
2.28389,55.0,32630,udp,benign,24.0817
19.67716,82.0,59646,TCP,benign,4.1673
5.36706,46.0,24474,TCP,benign,8.5708
0.48114,3.0,177,TCP,suspicious,6.2352
1.11375,91.0,55296,UDP,benign,81.7058
0.26747,,44607,UDP,benign,336.4894
3.30361,71.0,47574,TCP,benign,21.4916
2.14494,78.0,35301,Tcp,benign,36.3647
245.71187,4788.0,6674472,udp,suspicious,19.4862
0.84214,74.0,51679,TCP,benign,87.8709
7.15419,35.0,25124,TCP,benign,4.8922
0.10541,23.0,16556,tcp,benign,218.1976
0.67489,26.0,18687,TCP,benign,38.5248
6.21124,86.0,56422,TCP,benign,13.8459
8.38703,22.0,14112,TCP,benign,2.6231
15.65111,19.0,9201,TCP,benign,1.214
,3972.0,5318508,UDP,suspicious,63.3495
4.50161,53.0,28291,UDP,benign,11.7736
243.47708,,5370440,UDP,suspicious,18.0797
9.12827,50.0,27435,TCP,benign,5.4775
0.68131,55.0,23051,TCP,benign,80.7266
0.29189,1.0,49,TCP,suspicious,3.426
5.16351,38.0,22241,TCP,benign,7.3593
0.32762,2.0,96,TCP,suspicious,6.1046
174.85694,2454.0,3195108,UDP,suspicious,14.0343
14.8508,44.0,24358,TCP,benign,2.9628
0.31636,4.0,212,TCP,suspicious,12.644
1.1442,48.0,37636,TCP,benign,41.9506
0.26855,3.0,147,TCP,suspicious,11.1712
,3.0,129,TCP,suspicious,8.9755
0.24654,2.0,108,TCP,suspicious,8.1124
228.1969,3827.0,5017197,UDP,suspicious,16.7706
0.05342,2.0,82,TCP,suspicious,37.4417
4.11104,31.0,17204,UDP,benign,7.5407
0.19305,1.0,51,TCP,suspicious,5.1801
16.88332,26.0,15599,TCP,benign,1.54
